"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: Numan was the Baath Party 's regional command chairman responsible for west Baghdad .<SPLIT>[[[[Sentence2]]]]: Al-Numan was a longtime member of the regional command of the Baath [[party]] .","[[[[Sentence1]]]]: Numan was the Baath Party 's regional command chairman responsible for west Baghdad .<SPLIT>[[[[Sentence2]]]]: Al-Numan was a longtime member of the regional command of the Baath [[parts]] .",0.22140002250671387,0.5939937829971313,0,1,0,62,"Successful"
"[[[[Sentence1]]]]: Instead , prosecutors [[dismissed]] charges and Rucker left the courtroom a free man .<SPLIT>[[[[Sentence2]]]]: Instead he left the courtroom a free man after [[authorities]] dismissed criminal charges .","[[[[Sentence1]]]]: Instead , prosecutors [[denies]] charges and Rucker left the courtroom a free man .<SPLIT>[[[[Sentence2]]]]: Instead he left the courtroom a free man after [[administration]] dismissed criminal charges .",0.146420419216156,0.5109274983406067,1,0,1,96,"Successful"
"[[[[Sentence1]]]]: LLEYTON [[Hewitt]] yesterday traded his tennis racquet for his first sporting passion - Australian [[football]] - as the world champion [[relaxed]] before his Wimbledon title [[defence]] .<SPLIT>[[[[Sentence2]]]]: LLEYTON Hewitt yesterday traded his tennis racquet for his first sporting passion – Australian rules [[football]] – as the world champion [[relaxed]] [[ahead]] of his [[Wimbledon]] [[defence]] .","[[[[Sentence1]]]]: LLEYTON [[Watson]] yesterday traded his tennis racquet for his first sporting passion - Australian [[cup]] - as the world champion [[assuage]] before his Wimbledon title [[defending]] .<SPLIT>[[[[Sentence2]]]]: LLEYTON Hewitt yesterday traded his tennis racquet for his first sporting passion – Australian rules [[balloons]] – as the world champion [[lax]] [[eagerly]] of his [[Nadal]] [[defender]] .",0.0014337897300720215,0.6653210520744324,1,0,1,221,"Successful"
"[[[[Sentence1]]]]: Microsoft says [[customers]] can install [[applications]] and [[software]] on their handset wirelessly or from a PC via [[USB]] connection .<SPLIT>[[[[Sentence2]]]]: Additional applications and software can be [[downloaded]] via the phone or from a PC via a USB connection .","[[[[Sentence1]]]]: Microsoft says [[benefiting]] can install [[commandeer]] and [[sw]] on their handset wirelessly or from a PC via [[ADAPTOR]] connection .<SPLIT>[[[[Sentence2]]]]: Additional applications and software can be [[absolved]] via the phone or from a PC via a USB connection .",0.006020188331604004,0.5152679085731506,1,0,1,118,"Successful"
"[[[[Sentence1]]]]: [[Shares]] of Schering-Plough were off 2 [[cents]] at $ 16.78 near midday on the New York Stock Exchange .<SPLIT>[[[[Sentence2]]]]: Shares of Schering-Plough closed down 4 [[cents]] at $ 16.76 in Thursday trade on the New York Stock Exchange .","[[[[Sentence1]]]]: [[Pooled]] of Schering-Plough were off 2 [[currencies]] at $ 16.78 near midday on the New York Stock Exchange .<SPLIT>[[[[Sentence2]]]]: Shares of Schering-Plough closed down 4 [[hundreds]] at $ 16.76 in Thursday trade on the New York Stock Exchange .",0.0030232667922973633,0.7636212110519409,1,0,1,87,"Successful"
"[[[[Sentence1]]]]: The Episcopal Church ' ' is alienating itself from the Anglican Communion , ' ' said the Very [[Rev]]. Peter Karanja , [[provost]] of the All [[Saints]] [[Cathedral]] , in [[Nairobi]] .<SPLIT>[[[[Sentence2]]]]: In Nairobi , the [[provost]] of All Saints Cathedral , the Very Reverend [[Peter]] Karanja , [[said]] the US Episcopal Church was alienating itself from the Anglican Communion .","[[[[Sentence1]]]]: The Episcopal Church ' ' is alienating itself from the Anglican Communion , ' ' said the Very [[Parson]]. Peter Karanja , [[deane]] of the All [[Saintly]] [[Dominguez]] , in [[Tanzania]] .<SPLIT>[[[[Sentence2]]]]: In Nairobi , the [[deen]] of All Saints Cathedral , the Very Reverend [[Johannes]] Karanja , [[explain]] the US Episcopal Church was alienating itself from the Anglican Communion .",0.0017023682594299316,0.5041623115539551,1,0,1,202,"Successful"
"[[[[Sentence1]]]]: "" The [[issue]] [[has]] been resolved , "" Marlins President David Samson [[said]] through a club [[spokesman]] .<SPLIT>[[[[Sentence2]]]]: The Marlins only said : "" The issue has been resolved . ""","[[[[Sentence1]]]]: "" The [[things]] [[had]] been resolved , "" Marlins President David Samson [[telling]] through a club [[presenter]] .<SPLIT>[[[[Sentence2]]]]: The Marlins only said : "" The issue has been resolved . """,0.005640685558319092,0.6168597340583801,1,0,1,146,"Successful"
"[[[[Sentence1]]]]: The [[broader]] [[Standard]] & Poor 's 500 [[Index]] .SPX was down 0.04 points , or 0 [[percent]] , at 971.52 .<SPLIT>[[[[Sentence2]]]]: [[Standard]] & Poor 's 500 [[stock]] index [[futures]] for [[June]] were down 2.60 [[points]] at 965.70 , while Nasdaq futures were down 7.50 points at 1,183.50 .","[[[[Sentence1]]]]: The [[akbar]] [[Habitual]] & Poor 's 500 [[Cues]] .SPX was down 0.04 points , or 0 [[proportion]] , at 971.52 .<SPLIT>[[[[Sentence2]]]]: [[Lambda]] & Poor 's 500 [[securities]] index [[markets]] for [[November]] were down 2.60 [[pixels]] at 965.70 , while Nasdaq futures were down 7.50 points at 1,183.50 .",0.0058214664459228516,0.0154305100440979,0,0,0,402,"Failed"
"[[[[Sentence1]]]]: "" I don 't see the urgency of this , and I am not going to [[grant]] this request . ""<SPLIT>[[[[Sentence2]]]]: "" I don 't see the urgency in this so I 'm not going to grant it , "" West said .","[[[[Sentence1]]]]: "" I don 't see the urgency of this , and I am not going to [[subsides]] this request . ""<SPLIT>[[[[Sentence2]]]]: "" I don 't see the urgency in this so I 'm not going to grant it , "" West said .",0.011600255966186523,0.9535188674926758,1,0,1,45,"Successful"
"[[[[Sentence1]]]]: In its statement , the bank said it believed "" the long-term prospects for the energy sector in the United Kingdom remain attractive . ""<SPLIT>[[[[Sentence2]]]]: "" We [[believe]] the long-term prospects for the energy sector in the [[UK]] remain [[attractive]] , "" Goldman said .","[[[[Sentence1]]]]: In its statement , the bank said it believed "" the long-term prospects for the energy sector in the United Kingdom remain attractive . ""<SPLIT>[[[[Sentence2]]]]: "" We [[devine]] the long-term prospects for the energy sector in the [[BRITONS]] remain [[sultry]] , "" Goldman said .",0.00154876708984375,0.6825491189956665,1,0,1,122,"Successful"
"[[[[Sentence1]]]]: The tour plans to make stops in 103 cities before rallying in [[Washington]] on Oct. 1-2 , and in [[New]] [[York]] City on Oct. 3-4 .<SPLIT>[[[[Sentence2]]]]: The tour will stop in 103 cities before rallying in Washington on Oct. 1 and 2 , and [[New]] [[York]] on Oct. 3 and 4 .","[[[[Sentence1]]]]: The tour plans to make stops in 103 cities before rallying in [[Spokane]] on Oct. 1-2 , and in [[Newly]] [[Scarsdale]] City on Oct. 3-4 .<SPLIT>[[[[Sentence2]]]]: The tour will stop in 103 cities before rallying in Washington on Oct. 1 and 2 , and [[Roman]] [[Yonkers]] on Oct. 3 and 4 .",0.002534031867980957,0.5181177854537964,1,0,1,96,"Successful"
"[[[[Sentence1]]]]: "" City-grown pollution , and ozone in particular , is tougher on country trees , "" says Cornell University ecologist Jillian Gregg .<SPLIT>[[[[Sentence2]]]]: "" I know this sounds counterintuitive , but it 's true : City-grown pollution -- and ozone in particular -- is tougher on country trees , "" U.S. ecologist Jillian Gregg said .","[[[[Sentence1]]]]: "" City-grown pollution , and ozone in particular , is tougher on country trees , "" says Cornell University ecologist Jillian Gregg .<SPLIT>[[[[Sentence2]]]]: "" I know this sounds counterintuitive , but it 's true : City-grown pollution -- and ozone in particular -- is tougher on country trees , "" U.S. ecologist Jillian Gregg said .",0.9944567084312439,0.9944567084312439,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: Elecia Battle , of Cleveland , told police she [[dropped]] her purse as she left the Quick Shop Food Mart last week after buying the [[ticket]] .<SPLIT>[[[[Sentence2]]]]: Elecia Battle dropped her [[purse]] after buying the Mega Millions Lottery ticket last week and [[believes]] the ticket [[blew]] away .","[[[[Sentence1]]]]: Elecia Battle , of Cleveland , told police she [[tumbles]] her purse as she left the Quick Shop Food Mart last week after buying the [[booking]] .<SPLIT>[[[[Sentence2]]]]: Elecia Battle dropped her [[saddlebags]] after buying the Mega Millions Lottery ticket last week and [[found]] the ticket [[dawn]] away .",0.003968298435211182,0.6813359260559082,0,1,0,215,"Successful"
"[[[[Sentence1]]]]: [[When]] [[fully]] operational , the facility is expected to employ up to 1,000 people .<SPLIT>[[[[Sentence2]]]]: The plant would employ 1,000 people when [[fully]] built out , the company [[said]] .","[[[[Sentence1]]]]: [[Where]] [[quite]] operational , the facility is expected to employ up to 1,000 people .<SPLIT>[[[[Sentence2]]]]: The plant would employ 1,000 people when [[utterly]] built out , the company [[avowed]] .",0.0021187663078308105,0.746748149394989,1,0,1,146,"Successful"
"[[[[Sentence1]]]]: The Senate agreed Tuesday to lift a 10-year-old ban on the research and development of low-yield nuclear weapons .<SPLIT>[[[[Sentence2]]]]: Both the House and Senate bills would end the ban on research and development of low-yield nuclear weapons .","[[[[Sentence1]]]]: The Senate agreed Tuesday to lift a 10-year-old ban on the research and development of low-yield nuclear weapons .<SPLIT>[[[[Sentence2]]]]: Both the House and Senate bills would end the ban on research and development of low-yield nuclear weapons .",0.7644504308700562,0.7644504308700562,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: [[Shares]] of McDonald 's rose $ 1.83 , or 8.3 percent , to close at the day 's high of $ 23.89 .<SPLIT>[[[[Sentence2]]]]: McDonald 's shares rose $ 1.83 to [[close]] Friday at $ 23.89 on the New York Stock Exchange .","[[[[Sentence1]]]]: [[Bartered]] of McDonald 's rose $ 1.83 , or 8.3 percent , to close at the day 's high of $ 23.89 .<SPLIT>[[[[Sentence2]]]]: McDonald 's shares rose $ 1.83 to [[latches]] Friday at $ 23.89 on the New York Stock Exchange .",0.003261864185333252,0.8766390085220337,1,0,1,98,"Successful"
"[[[[Sentence1]]]]: The girls and three of the cadets were cited for underage drinking .<SPLIT>[[[[Sentence2]]]]: The girls , ages 16 and 18 , were ticketed for [[underage]] drinking along with three of the cadets .","[[[[Sentence1]]]]: The girls and three of the cadets were cited for underage drinking .<SPLIT>[[[[Sentence2]]]]: The girls , ages 16 and 18 , were ticketed for [[small]] drinking along with three of the cadets .",0.002146303653717041,0.9930635094642639,1,0,1,42,"Successful"
"[[[[Sentence1]]]]: Oracle Corp 's Chairman and CEO Larry Ellison didn 't rule out sweetening the company 's unsolicited offer to acquire rival PeopleSoft Inc .<SPLIT>[[[[Sentence2]]]]: Oracle chairman Larry Ellison has hinted that the company could yet again increase its offer for rival PeopleSoft .","[[[[Sentence1]]]]: Oracle Corp 's Chairman and CEO Larry Ellison didn 't rule out sweetening the company 's unsolicited offer to acquire rival PeopleSoft Inc .<SPLIT>[[[[Sentence2]]]]: Oracle chairman Larry Ellison has hinted that the company could yet again increase its offer for rival PeopleSoft .",0.9828442931175232,0.9828442931175232,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: Former Indiana Rep. Frank McCloskey , 64 , died Sunday in Bloomington after a battle with bladder cancer .<SPLIT>[[[[Sentence2]]]]: McCloskey [[died]] Sunday afternoon in his home after a year-long battle with bladder cancer .","[[[[Sentence1]]]]: Former Indiana Rep. Frank McCloskey , 64 , died Sunday in Bloomington after a battle with bladder cancer .<SPLIT>[[[[Sentence2]]]]: McCloskey [[goner]] Sunday afternoon in his home after a year-long battle with bladder cancer .",0.004407227039337158,0.7948115468025208,1,0,1,70,"Successful"
"[[[[Sentence1]]]]: The bill also requires the FCC to hold at least [[five]] public hearings before [[voting]] on future [[ownership]] [[changes]] .<SPLIT>[[[[Sentence2]]]]: Another component of the bill would require the FCC to hold at least five public hearings on future ownership rule changes before [[voting]] .","[[[[Sentence1]]]]: The bill also requires the FCC to hold at least [[three]] public hearings before [[passed]] on future [[malek]] [[metamorphosis]] .<SPLIT>[[[[Sentence2]]]]: Another component of the bill would require the FCC to hold at least five public hearings on future ownership rule changes before [[elections]] .",0.0018735527992248535,0.6298030614852905,1,0,1,146,"Successful"
"[[[[Sentence1]]]]: State government sources said Travis ' move was a direct result of the controversy over the Boudin parole decision .<SPLIT>[[[[Sentence2]]]]: Sources say this decision was a direct result of the decision to release Boudin .","[[[[Sentence1]]]]: State government sources said Travis ' move was a direct result of the controversy over the Boudin parole decision .<SPLIT>[[[[Sentence2]]]]: Sources say this decision was a direct result of the decision to release Boudin .",0.6903069019317627,0.6903069019317627,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: The Nikkei average closed up 1.5 percent at 8,152.16 , a one-month high .<SPLIT>[[[[Sentence2]]]]: The Nikkei average ended the morning up half a percent at 8,071.00 .","[[[[Sentence1]]]]: The Nikkei average closed up 1.5 percent at 8,152.16 , a one-month high .<SPLIT>[[[[Sentence2]]]]: The Nikkei average ended the morning up half a percent at 8,071.00 .",0.7273728251457214,0.7273728251457214,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: According to the Census Bureau , the [[Hispanic]] [[population]] [[increased]] by 9.8 [[percent]] from the April 2000 census [[figures]] .<SPLIT>[[[[Sentence2]]]]: The [[Hispanic]] [[population]] [[increased]] by 9.8per cent from the [[April]] 2000 census [[figures]] , [[despite]] [[less]] [[favourable]] social and [[economic]] [[conditions]] than in the 1990s .","[[[[Sentence1]]]]: According to the Census Bureau , the [[Latino]] [[nations]] [[enlarge]] by 9.8 [[fraction]] from the April 2000 census [[number]] .<SPLIT>[[[[Sentence2]]]]: The [[Spanish]] [[pueblo]] [[widen]] by 9.8per cent from the [[Jul]] 2000 census [[numbering]] , [[if]] [[slightly]] [[profitable]] social and [[thrifty]] [[malady]] than in the 1990s .",0.00712430477142334,0.12402796745300293,0,0,0,432,"Failed"
"[[[[Sentence1]]]]: The company said it would cut the wholesale price of most top-line CDs to $ 9.09 from $ 12.02 .<SPLIT>[[[[Sentence2]]]]: The company also said it would [[cut]] wholesale prices on cassettes and [[change]] the suggested retail price to $ 8.98 .","[[[[Sentence1]]]]: The company said it would cut the wholesale price of most top-line CDs to $ 9.09 from $ 12.02 .<SPLIT>[[[[Sentence2]]]]: The company also said it would [[nicked]] wholesale prices on cassettes and [[altered]] the suggested retail price to $ 8.98 .",0.007933497428894043,0.7336461544036865,0,1,0,123,"Successful"
"[[[[Sentence1]]]]: The plane was estimated to be within 100 pounds of its maximum takeoff weight .<SPLIT>[[[[Sentence2]]]]: US Airways Flight 5481 , which crashed Jan. 8 , was judged to be within 100 pounds of its maximum takeoff weight .","[[[[Sentence1]]]]: The plane was estimated to be within 100 pounds of its maximum takeoff weight .<SPLIT>[[[[Sentence2]]]]: US Airways Flight 5481 , which crashed Jan. 8 , was judged to be within 100 pounds of its maximum takeoff weight .",0.6096372008323669,0.6096372008323669,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: The House has [[passed]] prescription-drug [[legislation]] in the last two sessions , but the Senate has failed to do so .<SPLIT>[[[[Sentence2]]]]: The House has passed bills the past two Congresses , but the Senate has not .","[[[[Sentence1]]]]: The House has [[countersigned]] prescription-drug [[legislate]] in the last two sessions , but the Senate has failed to do so .<SPLIT>[[[[Sentence2]]]]: The House has passed bills the past two Congresses , but the Senate has not .",0.002497851848602295,0.773078441619873,1,0,1,95,"Successful"
"[[[[Sentence1]]]]: He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 -- well above Tennessee 's level of presumed intoxication of 0.10 , police said .<SPLIT>[[[[Sentence2]]]]: The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said .","[[[[Sentence1]]]]: He failed a field sobriety test and a blood-alcohol test produced a reading of 0.18 -- well above Tennessee 's level of presumed intoxication of 0.10 , police said .<SPLIT>[[[[Sentence2]]]]: The player 's eyes were bloodshot and a blood-alcohol test produced a reading of 0.18 - well above Tennessee 's level of presumed intoxication of 0.10 , the report said .",0.9739260673522949,0.9739260673522949,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: TI further said that , as a result of the license agreement , it will not change its [[prices]] for OMAP devices .<SPLIT>[[[[Sentence2]]]]: In a joint statement , the companies said that as a result of the license agreement , TI will not be changing its prices .","[[[[Sentence1]]]]: TI further said that , as a result of the license agreement , it will not change its [[awarding]] for OMAP devices .<SPLIT>[[[[Sentence2]]]]: In a joint statement , the companies said that as a result of the license agreement , TI will not be changing its prices .",0.007432699203491211,0.8465414643287659,1,0,1,59,"Successful"
"[[[[Sentence1]]]]: [[Perkins]] [[will]] travel to Lawrence [[today]] and meet with [[Kansas]] [[Chancellor]] Robert Hemenway .<SPLIT>[[[[Sentence2]]]]: [[Perkins]] and [[Kansas]] [[Chancellor]] Robert Hemenway declined [[comment]] [[Sunday]] [[night]] .","[[[[Sentence1]]]]: [[Hodges]] [[gonna]] travel to Lawrence [[sundays]] and meet with [[Ks]] [[Consigliere]] Robert Hemenway .<SPLIT>[[[[Sentence2]]]]: [[Hawkins]] and [[Oklahoma]] [[Consulting]] Robert Hemenway declined [[suspension]] [[Yesterday]] [[noches]] .",0.005731940269470215,0.1023179292678833,0,0,0,464,"Failed"
"[[[[Sentence1]]]]: Continuing the record-setting pace of recent years , personal [[bankruptcies]] [[rose]] 7.8 percent in the 12 months ending Sept . 30 , the Administrative [[Office]] of the U.S. Courts said Friday .<SPLIT>[[[[Sentence2]]]]: The record-setting pace of new personal bankruptcies [[continued]] in the 12 months ending Sept . 30 , with their number rising 7.8 percent , according to data released Friday .","[[[[Sentence1]]]]: Continuing the record-setting pace of recent years , personal [[fiasco]] [[edged]] 7.8 percent in the 12 months ending Sept . 30 , the Administrative [[Presidium]] of the U.S. Courts said Friday .<SPLIT>[[[[Sentence2]]]]: The record-setting pace of new personal bankruptcies [[ceaseless]] in the 12 months ending Sept . 30 , with their number rising 7.8 percent , according to data released Friday .",0.002263307571411133,0.5935770273208618,1,0,1,147,"Successful"
"[[[[Sentence1]]]]: Three Southern [[politicians]] who ``stood up to ancient [[hatreds]] ' ' were honored Monday with Profile in Courage Awards from the John F. Kennedy Library and Museum .<SPLIT>[[[[Sentence2]]]]: Barnes is one of three politicians honored Monday by the John F. Kennedy Library and Museum with the Profile in Courage Award .","[[[[Sentence1]]]]: Three Southern [[politician]] who ``stood up to ancient [[allegiances]] ' ' were honored Monday with Profile in Courage Awards from the John F. Kennedy Library and Museum .<SPLIT>[[[[Sentence2]]]]: Barnes is one of three politicians honored Monday by the John F. Kennedy Library and Museum with the Profile in Courage Award .",0.011664986610412598,0.7737208604812622,0,1,0,75,"Successful"
"[[[[Sentence1]]]]: Enstrom and Kabat focused their work on 35,561 people who had never smoked but had [[spouses]] who did .<SPLIT>[[[[Sentence2]]]]: The study focused on the 35,561 people who had never smoked , but who lived with a spouse who did .","[[[[Sentence1]]]]: Enstrom and Kabat focused their work on 35,561 people who had never smoked but had [[spousal]] who did .<SPLIT>[[[[Sentence2]]]]: The study focused on the 35,561 people who had never smoked , but who lived with a spouse who did .",0.0024853944778442383,0.5835832357406616,1,0,1,62,"Successful"
"[[[[Sentence1]]]]: Symantec yesterday [[bought]] SSL VPN appliance vendor SafeWeb for $ 26 million in cash .<SPLIT>[[[[Sentence2]]]]: Symantec Monday said it will [[acquire]] SSL VPN appliance provider Safeweb for $ 26 million in cash .","[[[[Sentence1]]]]: Symantec yesterday [[bribed]] SSL VPN appliance vendor SafeWeb for $ 26 million in cash .<SPLIT>[[[[Sentence2]]]]: Symantec Monday said it will [[acquiring]] SSL VPN appliance provider Safeweb for $ 26 million in cash .",0.002502620220184326,0.571544885635376,1,0,1,116,"Successful"
"[[[[Sentence1]]]]: More than 100 police officers were involved in the [[busts]] that were the [[culmination]] of a two-year operation [[investigating]] the [[cocaine]] importing and money laundering [[gang]] .<SPLIT>[[[[Sentence2]]]]: More than 100 officers launched the London raids in the final phase of a two-year operation investigating a cocaine and money [[laundering]] [[ring]] .","[[[[Sentence1]]]]: More than 100 police officers were involved in the [[lows]] that were the [[extremity]] of a two-year operation [[considering]] the [[coke]] importing and money laundering [[militiamen]] .<SPLIT>[[[[Sentence2]]]]: More than 100 officers launched the London raids in the final phase of a two-year operation investigating a cocaine and money [[discoloration]] [[spiral]] .",0.002109706401824951,0.8000953793525696,1,0,1,185,"Successful"
"[[[[Sentence1]]]]: But the [[plan]] was [[dropped]] because some of the terrorists were uncomfortable that [[schoolchildren]] would be their victims .<SPLIT>[[[[Sentence2]]]]: But the plan was [[abandoned]] as some in the group were uncomfortable the victims would be schoolchildren .","[[[[Sentence1]]]]: But the [[project]] was [[landed]] because some of the terrorists were uncomfortable that [[infantile]] would be their victims .<SPLIT>[[[[Sentence2]]]]: But the plan was [[forsworn]] as some in the group were uncomfortable the victims would be schoolchildren .",0.0025850534439086914,0.5650821924209595,1,0,1,181,"Successful"
"[[[[Sentence1]]]]: A senior Whitehall official said : "" It devalued the currency , there is no question about that .<SPLIT>[[[[Sentence2]]]]: A senior Whitehall official said recently : "" It [[devalued]] the currency , there is no question about that . . . It was a monumental cock-up . ""","[[[[Sentence1]]]]: A senior Whitehall official said : "" It devalued the currency , there is no question about that .<SPLIT>[[[[Sentence2]]]]: A senior Whitehall official said recently : "" It [[maligned]] the currency , there is no question about that . . . It was a monumental cock-up . """,0.14126372337341309,0.9439845085144043,0,1,0,36,"Successful"
"[[[[Sentence1]]]]: "" The recent turnaround in the stock market and an easing in unemployment claims should keep consumer expectations at current [[levels]] and may signal more favorable economic times ahead . ""<SPLIT>[[[[Sentence2]]]]: The recent turnaround in the stock market and an easing in unemployment claims "" may signal more favorable economic times ahead , "" she said .","[[[[Sentence1]]]]: "" The recent turnaround in the stock market and an easing in unemployment claims should keep consumer expectations at current [[tier]] and may signal more favorable economic times ahead . ""<SPLIT>[[[[Sentence2]]]]: The recent turnaround in the stock market and an easing in unemployment claims "" may signal more favorable economic times ahead , "" she said .",0.10627657175064087,0.5202573537826538,0,1,0,72,"Successful"
"[[[[Sentence1]]]]: Early Wednesday , the benchmark 10-year US10YT = RR had lost 16 / 32 in price , driving its yield up to 3.33 percent from 3.26 percent late Tuesday .<SPLIT>[[[[Sentence2]]]]: Further out the curve , the benchmark 10-year note US10YT = RR shed 26 / 32 in price , taking its yield to 3.27 percent from 3.17 percent .","[[[[Sentence1]]]]: Early Wednesday , the benchmark 10-year US10YT = RR had lost 16 / 32 in price , driving its yield up to 3.33 percent from 3.26 percent late Tuesday .<SPLIT>[[[[Sentence2]]]]: Further out the curve , the benchmark 10-year note US10YT = RR shed 26 / 32 in price , taking its yield to 3.27 percent from 3.17 percent .",0.8931531310081482,0.8931531310081482,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: The army said the raid , which comes just days after Israeli troops shot and killed Abdullah Kawasme , the Hamas leader in the city , [[targeted]] militants in Hamas .<SPLIT>[[[[Sentence2]]]]: The [[arrests]] came just days after Israeli troops shot and killed Abdullah Kawasme , the militant group 's leader in Hebron .","[[[[Sentence1]]]]: The army said the raid , which comes just days after Israeli troops shot and killed Abdullah Kawasme , the Hamas leader in the city , [[centred]] militants in Hamas .<SPLIT>[[[[Sentence2]]]]: The [[arresting]] came just days after Israeli troops shot and killed Abdullah Kawasme , the militant group 's leader in Hebron .",0.11437976360321045,0.957172155380249,0,1,0,119,"Successful"
"[[[[Sentence1]]]]: Energy and Commerce Committee Chairman Billy Tauzin , R-La . , said Friday that he will hold a hearing on the [[blackout]] as soon as lawmakers return in September .<SPLIT>[[[[Sentence2]]]]: House Energy and Commerce Committee Chairman Billy Tauzin , R-La . , said his committee will hold a hearing on the power outage in September .","[[[[Sentence1]]]]: Energy and Commerce Committee Chairman Billy Tauzin , R-La . , said Friday that he will hold a hearing on the [[reprieve]] as soon as lawmakers return in September .<SPLIT>[[[[Sentence2]]]]: House Energy and Commerce Committee Chairman Billy Tauzin , R-La . , said his committee will hold a hearing on the power outage in September .",0.3021373152732849,0.986432671546936,1,0,1,46,"Successful"
"[[[[Sentence1]]]]: Also , businesses throughout Utah are volunteering to display Amber alerts on their signs .<SPLIT>[[[[Sentence2]]]]: Other [[businesses]] are volunteering to put the alerts on their electronic signs and billboards .","[[[[Sentence1]]]]: Also , businesses throughout Utah are volunteering to display Amber alerts on their signs .<SPLIT>[[[[Sentence2]]]]: Other [[airlines]] are volunteering to put the alerts on their electronic signs and billboards .",0.06119567155838013,0.9015772342681885,1,0,1,41,"Successful"
"[[[[Sentence1]]]]: [[Says]] IBM : "" [[Electrons]] [[come]] down from the poly-silicon emitter , [[accelerate]] through the SiGe [[base]] , and [[make]] a [[turn]] in the [[SOI]] [[layer]] towards the [[collector]] [[contact]] electrode .<SPLIT>[[[[Sentence2]]]]: "" [[Electrons]] come down from the polysilicon [[emitter]] , [[accelerate]] through the SiGe base and [[make]] a [[turn]] in the SOI layer towards the [[collector]] [[contact]] [[electrode]] , "" the [[company]] [[said]] .","[[[[Sentence1]]]]: [[Tell]] IBM : "" [[Ionic]] [[incoming]] down from the poly-silicon emitter , [[quickening]] through the SiGe [[rudiments]] , and [[deliver]] a [[conversion]] in the [[IOS]] [[level]] towards the [[collectors]] [[liaise]] electrode .<SPLIT>[[[[Sentence2]]]]: "" [[Ionization]] come down from the polysilicon [[transceiver]] , [[acceleration]] through the SiGe base and [[rendering]] a [[transformed]] in the SOI layer towards the [[pickers]] [[communications]] [[electrodes]] , "" the [[entrepreneur]] [[remarked]] .",0.0016320347785949707,0.34407103061676025,1,1,1,764,"Failed"
"[[[[Sentence1]]]]: In March , SCO Group filed a lawsuit against IBM charging unfair competition and breach of contract .<SPLIT>[[[[Sentence2]]]]: SCO is suing IBM for misappropriation of trade secrets , tortious interference , unfair competition and breach of contract .","[[[[Sentence1]]]]: In March , SCO Group filed a lawsuit against IBM charging unfair competition and breach of contract .<SPLIT>[[[[Sentence2]]]]: SCO is suing IBM for misappropriation of trade secrets , tortious interference , unfair competition and breach of contract .",0.9753483533859253,0.9753483533859253,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: Senate Minority [[Leader]] Tom Daschle , D-S.[[D]]. , is [[leading]] the opposition .<SPLIT>[[[[Sentence2]]]]: "" I [[think]] it [[will]] pass , "" Senate Minority [[Leader]] Tom Daschle , D-S.[[D]]. , [[said]] in Washington .","[[[[Sentence1]]]]: Senate Minority [[Execs]] Tom Daschle , D-S.[[iv]]. , is [[leaded]] the opposition .<SPLIT>[[[[Sentence2]]]]: "" I [[ideas]] it [[wanna]] pass , "" Senate Minority [[Chefs]] Tom Daschle , D-S.[[iii]]. , [[proclaimed]] in Washington .",0.011206209659576416,0.05350983142852783,0,0,0,346,"Failed"
"[[[[Sentence1]]]]: According to market research from The NPD Group , the number of people downloading music [[dropped]] from 14.5 million in April to 10.4 million in June .<SPLIT>[[[[Sentence2]]]]: The number of households acquiring music fell from a high of 14.5 million in April to 12.7 million in May and 10.4 million in June , according to NPD .","[[[[Sentence1]]]]: According to market research from The NPD Group , the number of people downloading music [[tumbles]] from 14.5 million in April to 10.4 million in June .<SPLIT>[[[[Sentence2]]]]: The number of households acquiring music fell from a high of 14.5 million in April to 12.7 million in May and 10.4 million in June , according to NPD .",0.23513340950012207,0.6073875427246094,1,0,1,90,"Successful"
